Unnamed: 0,诗人,文本,朝代,情感,题目,interpretation
410,司马光,榆钱零乱柳花飞，枝上红英渐渐稀。莫厌衔杯不虚日，须知共力惜春晖。,宋,负面,用安之韵招君从安之正叔不疑二十六日南园为真率会,解释: 这首诗描述了春天的景象，榆钱和柳花在风中飘舞，红英渐渐稀，莫厌衔杯不虚日，须知共力惜春晖。诗人呼吁人们要珍惜春天的美好，共同努力，让春天的美好继续存在。 </s>
679,黄廷用,辉辉南极映春城，玉署彤闱客里情。遥忆诸郎娱寿彩，独怜游子在神京。,明,负面,为李东冈都谏题双寿,解释: 这首诗描述了南极洲的美景和它对中国的影响。诗中提到了南极洲的春天和彤闱，这是中国古代皇宫的一个重要建筑，也是皇帝的宫殿。诗中还提到了诸郎和游子，这是中国古代的两个重要人物群体。整首诗表达了对南极洲美景和中国文化的敬意和热爱。 </s>
1374,许浑,欲写明妃万里情，紫槽红拨夜丁丁。胡沙望尽汉宫远，月落天山闻一声。,唐,负面,听琵琶,释: 这首诗描述了作者在远方的情人，她的美丽和深情。诗中的“明妃”是一个古代的美女，她的美貌和深情令人难以忘怀。诗中的“紫槽红拨”是指夜晚的景象，月亮和星星在夜空中闪耀，让人感到温馨和浪漫。诗中的“胡沙”是指沙漠，“汉宫”是指古代的中国皇宫，“天山”是指中国的一座山脉。诗中的“一声”是指月亮落下的声音，这个声音让人感到宁静和美好。整首诗
1269,朱淑真,王氏滔天擅国权，可堪恭显厕其间。屡形天谴君非悟，徒使宗臣每犯颜。,宋,负面,刘向二首,解释: 这首诗描述了王氏滔天擅国权的壮举，但也指出了他的错误和缺点。他的行为让他的宗臣们感到羞耻，并且他的错误也被天谴。这首诗表达了对王氏的批判和警告。 </s>
23,杨万里,芙蓉照水弄娇斜，白白红红各一家。近日司花出新巧，一枝能著两般花。,宋,正面,栟楮江滨芙蓉一株发红白二色二首,解释: 这首诗描述了芙蓉花在水中照耀的美丽景象，同时也提到了芙蓉花的颜色和花朵的数量。最后，诗中提到了一枝芙蓉花能够同时承载两种不同的花朵，这也是芙蓉花的一种特殊之处。 </s>
581,李觏,今人徃徃号能文，意熟辞陈未足云。若见江鱼须恸哭，腹中曽有屈原坟。,宋,中立,论文二首,释: 这首诗是在描述一个人的才华和文学水平，他的文章很有深度，意思很清晰，但是他的文章并不是那么精彩，因为他的文章缺乏一些细节和情感。诗中提到的江鱼是一种古代的鱼类，它的名字含有“恸哭”的意思，因此诗中的江鱼也被用来比喻这个人的文章。诗中还提到了屈原，他是一位古代著名的诗人，因此这个人的文章也被比喻成屈原的坟墓。整首诗的意思是，这个人的文章虽然有一些缺点，但是他的才华和文
3960,陈与义,心折零陵霜入鬓，更修短札问何如。江湖不是无来雁，只惯平生作报书。,宋,负面,寄大光,解释: 这首诗描述了一个人在江湖上的经历，他的心折零陵霜入鬓，意味着他经历了许多坎坷和挫折。他写信给他的朋友，问他们的近况，但是他们没有回信，这让他感到孤独和失落。他认为江湖上的人不是没有来雁，只是他们平生作报书，没有回应他的信件。这首诗表达了一个人在江湖上的孤独和失落感。 </s>
3953,范仲淹,片心高与月徘徊，岂为千钟下钓台。犹笑白云多事在，等闲为雨出山来。,宋,正面,寄林处士,解释: 这首诗描诉了一个人在高山之巅，享受着月光和白云的美景，同时也感受到了自然的力量和变化。他不愿意浪费时间，而是选择在这里钓鱼，享受这片宁静的时光。最后，他笑着看着白云，因为他知道它们总是充满了各种事情。 </s>
2644,陆游,柴门西畔枕陂塘，社雨新添一尺强。台省诸公方衮衮，故应分喜到耕桑。,宋,正面,春社四首,解释: 这首诗描诉了一个农村的景象，描绘了一个柴门西畔的小村庄，枕陂塘的景色，以及社雨的氛围。诗人描述了台省诸公的喜悦，因为他们的努力得到了回报，他们的农田得到了雨水的滋润，使得庄稼更加茁壮。整首诗充满了乡土气息，表达了对农村生活的热爱和对劳动的赞美。 </s>
1888,司空图,灾曜偏临许国人，雨中衰菊病中身。清香一炷知师意，应为昭陵惜老臣。,唐,负面,青龙师安上人,解释: 这首诗描述了许国人在灾难中的困境，他们的菊花因为雨水而受到病害，但是他们仍然保持着清香的气息。诗人认为，这种清香是他们的师傅所期望的，因此他们应该为他们的老臣感到悲伤。这首诗表达了对于老臣的敬意和对于灾难中人们的同情。 </s>
1709,陆游,白苣黄瓜上市稀，盘中顿觉有光辉。时清闾里俱安业，殊胜周人咏采薇。,宋,正面,种菜四首,解释: 这首诗描诉了一个美好的景象，白苣黄瓜在市场上很稀有，但在盘中却有着光辉，这表明了它们的珍贵和美味。同时，周围的人们都在安居乐业，享受着和平和繁荣的生活。这首诗表达了对美好生活的向往和追求。 </s>
2099,萨都剌,野荠花开春欲尽，山樱子落雨初晴。酒醒骑马踏花去，门外绿阴无数生。,元,正面,京口城南次集,解释: 这首诗描述了春天的景象，野荠花开放，山樱子落下，雨后天空晴朗。诗人醒来后，骑马去踏花，门外的绿阴无数生机勃勃。这首诗表达了春天的美好和生机勃勃的景象。 </s>
3425,刘克庄,屋山无笋圃无蔬，釜冷樽空客至疎。说与厨人稀作粥，老夫留腹要盛书。,宋,负面,春旱四首,解释: 这首诗描诉了一个人在寒冷的冬天里，没有任何食物和蔬菜，只有一个空旷的釜和一个空空的樽子。他向厨师请求稀饭，但厨师只能给他一点稀饭，而老夫则留下腹中的食物，要求厨师盛一碗稀饭。这首诗表达了一个人在困难时期的孤独和苦难，以及他对知识和文化的渴望。 </s>
96,陆游,洮河马死剑锋摧，緑发成丝每自哀。几岁中原消息断，喜闻人自蔡州来。,宋,正面,估客有自蔡州来者感怅弥日二首,解释: 这首诗描述了洮河马的死亡和剑锋的摧毁，以及作者的悲伤和哀思。诗中提到了中原消息断，表明作者对中原的消息感到担忧。最后，诗中提到了喜闻人自蔡州来，表明作者听到了好消息，并感到高兴。 </s>
3166,杨万里,窗间雨打泪新斑，破处风来叫得酸。若是诗人都富贵，遣谁忍饿遣谁寒。,宋,负面,过望亭六首,解释: 这首诗描述了一个人在雨中的悲伤和孤独感。他的窗户被雨水打湿，他的眼泪也因此流下来。他感到风吹得很酸，似乎在呼唤着他。他想象着如果诗人都富贵，那么他就不会受到这种孤独和苦难的折磨。这首诗表达了一种对生活的悲伤和对财富的渴望。 </s>
699,汪应辰,年年时节近天申，喜气欢声逐日新。请祝圣人如一口，定知德寿万年春。,宋,正面,太上皇帝閤端午帖子词,解释: 这首诗是在描述春天的美好景象，它表达了人们对春天的喜欢和期待。诗中提到了“年年时节近天申”，意思是每年春天都会到来，带来新的希望和机会。诗中还提到了“喜气欢声逐日新”，表示春天的到来带来了欢乐和喜悦的气氛。最后，诗中祝福了“圣人如一口”，表示希望圣人能够长寿，永远充满着快乐和健康。整首诗表达了对春天的美好期待和对圣人长寿的祝福。 </s>
676,苏辙,湖山欲买恨无钱，且尽芳樽对玉盘。菱角鸡头应已厌，蟹螯马颊更勤餐。,宋,正面,次韵子瞻望湖楼上五绝,解释: 这首诗描述了一个人在湖山之间漫步，欣赏美景，但由于没有足够的钱，他无法购买这些美景。他尽情享受美食，但也感到厌烦。最后，他感到自己的贫穷和无助。 </s>
283,白居易,华筵贺客日纷纷，剑外欢娱洛下闻。朱绂宠光新照地，彤襜喜气远凌云。,唐,正面,和杨六尚书喜两弟汉公转吴兴鲁士赐章服命宾开宴用庆恩荣赋长句见示,解释: 这首诗描述了一个华丽的宴会，宾客们穿着华丽的衣服，享受着美食和欢乐。诗中提到了朱绂和彤襜，这是两种华丽的服装，朱绂是皇帝的宠爱，彤襜是宫廷女官的服装。诗中还提到了洛下，这是古代中国的一个城市，也是宫廷的所在地。整首诗充满了祥云和喜气，描绘了一个宏伟的场面。 </s>
2454,刘克庄,三茔相望一牛鸣，来扫新松百感生。季札旋封丘哭墓，晋人谬谓圣忘情。,宋,负面,石塘感旧十绝,"释: 这首诗描诉了一个季节的变化，从春天到秋天，描绘了一个季节的景象。诗中提到了三个地方，分别是三茔、新松和丘哭墓。三茔是一个古代的地名，现在是一个农村地区。新松是一个古代的城市，现在是一个废墟。丘哭墓是一个古代的墓地，现在是一个废墟。诗中还提到了一个季节的变化，从春天到秋天，描绘了一个季节的景象。诗中提到了一个季节的变化，从春天到秋天，描绘了一个季节的景象。

总的来说，这首�"
1235,刘鹗,城南健儿亦英鋭，恶若哮虎何崎崯。昨日送船多战死，兴言讨贼亦寒心。,元,负面,野史口号碑四十四首,"释: 这首诗描述了一个城南的年轻英雄，他勇敢、强壮，但也有些恶毒。他昨天送船时，多次参与战斗，但也因此多次死亡。他的朋友们曾经承诺要一起讨伐敌人，但现在他们的心中却充满了寒意。

这首诗表达了一个人在战争中的勇气和决心，但也暴露了战争的残酷和无情。它也揭示了战争中人们的感情和态度，尤其是在朋友之间的矛盾和分歧"
30,苏辙,远老陶翁好弟兄，虎溪庐阜久逢迎。何须更要经平子，清议从来贵士衡。,宋,正面,子瞻与长老择师相遇于竹西石塔之间屡以绝句赠之又留书邀辙同作遂以一绝继之,解释: 这首诗是在描述诗人与他的好友之间的友谊。诗人称赞他的好友是一个远老的陶翁，他们一起度过了许多美好的时光。诗人认为他们之间的友谊是珍贵的，并且他们之间的交流和讨论是非常有价值的。诗人还提到了他们的好友平子，他是一个贵族，拥有高尚的品德和智慧。诗人认为平子的见解和建议非常有价值，他们应该更加重视他的意见。 </s>
551,王安石,池上野鹅无数好，晴天镜里雪毰毸。似怜暄暖鸣相逐，疑恋宽闲去却回。,宋,中立,集禧观池上咏野鹅,"释: 这首诗描诉了一个池塘上的野鹅群体，它们在晴朗的天气下，在池塘里游泳，享受着温暖的阳光和清凉的水。诗人通过描绘野鹅的行为和情感，表达了对自然的感慨和对生命的珍视。

首先，诗人描述了野鹅群体的数量众多，这表明野鹅在池塘里的数量非常多，它们在池塘里自由自在地游泳，享受着自然的美好。

接着，诗人描述了野鹅在晴朗的天气下，在"
1428,张孝祥,召公分陕是东邻，天远堂中好主人。更喜新来黄太史，剩拚佳句了新春。,宋,正面,有怀长沙知识呈钦夫兄弟,解释: 这首诗是在描述召公分陕这个地方的美好，以及新来的黄太史的到来给这个地方带来的喜悦。诗中提到了召公分陕是东邻，天远堂中好主人，这表明召公分陕是一个美好的地方，有很多好的主人。诗中还提到了新来的黄太史，他是一个很有才华的人，他的到来给这个地方带来了喜悦。最后，诗中提到了“更喜新来黄太史，剩拚佳句了新春”，这表明作者对黄太史的到来非常高兴，并且期待他能够创作出更多优秀的诗歌。 </s>
1733,高适,州县才难适，云山道欲穷。揣摩惭黠吏，栖隐谢愚公。,唐,负面,封丘作,解释: 这首诗描述了作者在旅行中所遇到的困难和挑战，以及他对当地官吏和居民的感受。诗中提到了州县的难处，云山的险峻和惭愧的吏卒，以及栖隐的谢愚公。这些都是作者在旅行中所遇到的困难和挑战，同时也反映了当地的社会和文化。 </s>
2115,杨万里,细雨沾荷散玉尘，聚成颗颗小珠新。跳来跳去还收去，祇有琼柈弄水银。,宋,正面,观荷上雨,解释: 这首诗描述了细雨沾湿荷叶，落下成为小珠，跳跃着荡漾在水面上，最后被收起来，只有琼柈弄水银的场景。这首诗通过描绘自然景象，表达了生命的短暂和珍贵。 </s>
